word,start,end,duration,sentence_idx,word_idx,layer,richness,richness_normalized,pre_gap
to,289.884,289.984,0.0999999999999659,63,15,36,3.071599006652832,0.19455513646011466,0.13999999999998636
make,290.024,290.244,0.2200000000000272,63,16,36,1.786891222000122,0.11316671986805578,0.040000000000020464
batteries,291.024,291.605,0.5810000000000173,63,17,36,10.804425239562988,0.684442790599477,0.7799999999999727
and,291.685,291.765,0.079999999999984,63,18,36,3.8580546379089355,0.24437843426565067,0.07999999999998408
cell,291.825,292.045,0.2200000000000272,63,19,36,5.1027936935424805,0.32323476410076174,0.060000000000002274
phones,292.065,292.365,0.3000000000000113,63,20,36,0.7857447266578674,0.049742391778830566,0.01999999999998181
last,292.425,292.665,0.2400000000000091,63,21,36,4.919981002807617,0.31165327015358646,0.060000000000002274
"longer,",292.725,293.085,0.3599999999999568,63,22,36,0.3929024934768677,0.024855170177902047,0.060000000000002274
I,293.265,293.305,0.0400000000000204,63,23,36,1.0789686441421509,0.0683186241610588,0.18000000000000682
would,293.345,293.505,0.1599999999999681,63,24,36,1.8134478330612183,0.11484912620989798,0.040000000000020464
"go,",293.525,293.725,0.2000000000000454,63,25,36,2.749685525894165,0.1741613715965596,0.01999999999998181
"well,",294.285,294.425,0.1399999999999863,63,26,36,1.2057461738586426,0.0763501956408465,0.5600000000000023
that's,294.445,294.625,0.1800000000000068,63,27,36,1.755851149559021,0.11120027864534072,0.01999999999998181
a,294.665,294.705,0.0399999999999636,63,28,36,1.3624906539916992,0.0862802242434392,0.040000000000020464
pretty,294.725,294.925,0.1999999999999886,63,29,36,2.627767562866211,0.16643766190668896,0.020000000000038654
good,294.945,295.085,0.1399999999999863,63,30,36,0.8376955389976501,0.053033563831741494,0.01999999999998181
"idea,",295.165,295.485,0.3199999999999932,63,31,36,0.6762524843215942,0.04280587256464035,0.08000000000004093
but,295.525,295.625,0.1000000000000227,63,32,36,1.1085201501846313,0.07019076217831095,0.03999999999996362
I'm,295.645,295.745,0.1000000000000227,63,33,36,1.418369174003601,0.08982022323745617,0.01999999999998181
not,295.785,295.865,0.079999999999984,63,34,36,0.5359150767326355,0.033915259828618545,0.040000000000020464
going,295.885,295.985,0.1000000000000227,63,35,36,2.493661880493164,0.1579418395300149,0.01999999999998181
to,296.005,296.045,0.0400000000000204,63,36,36,0.0071769286878407,0.0004188015870920858,0.01999999999998181
fund,296.085,296.266,0.18100000000004,63,37,36,6.443155765533447,0.4081489741667386,0.03999999999996362
"it,",296.306,296.366,0.0600000000000022,63,38,36,1.4259364604949951,0.0902996236682705,0.03999999999996362
because,296.706,297.046,0.339999999999975,63,39,36,0.6427976489067078,0.040686452012906396,0.34000000000003183
everybody,297.446,297.946,0.5,63,40,36,6.735461711883545,0.42666705152104445,0.4000000000000341
thinks,298.026,298.246,0.2199999999999704,63,41,36,3.6566054821014404,0.23161628865491854,0.07999999999998408
that's,298.286,298.506,0.2199999999999704,63,42,36,1.5169527530670166,0.09606566013586994,0.040000000000020464
a,298.526,298.546,0.0199999999999818,63,43,36,0.7399293780326843,0.04683991175593196,0.020000000000038654
good,298.566,298.706,0.1400000000000432,63,44,36,2.1956963539123535,0.13906521817134002,0.01999999999998181
idea.,298.766,299.046,0.2799999999999727,63,45,36,0.30764055252075195,0.019453681642624152,0.060000000000002274
And,299.666,299.746,0.079999999999984,64,0,36,3.5207451790054574,0.22300930808019712,0.0
because,299.786,300.086,0.3000000000000113,64,1,36,5.473935127258301,0.3467472032582802,0.040000000000020464
everybody,300.146,300.566,0.4199999999999591,64,2,36,8.302373886108398,0.5259335947166672,0.060000000000002274
thinks,300.626,300.826,0.2000000000000454,64,3,36,4.287346839904785,0.27157482319794435,0.060000000000002274
that's,300.866,301.067,0.2010000000000218,64,4,36,2.3242416381835938,0.14720877989969097,0.03999999999996362
a,301.107,301.127,0.0199999999999818,64,5,36,1.995000958442688,0.12635082455613458,0.040000000000020464
good,301.147,301.287,0.1399999999999863,64,6,36,1.9523208141326904,0.1236469650428599,0.01999999999998181
"idea,",301.347,301.707,0.3600000000000136,64,7,36,0.653862476348877,0.04138742759361089,0.060000000000002274
companies,301.807,302.227,0.4199999999999591,64,8,36,7.7285566329956055,0.4895812987300125,0.10000000000002274
like,302.267,302.487,0.2200000000000272,64,9,36,2.0605392456054688,0.13050278617889094,0.040000000000020464
Google,303.067,303.527,0.4599999999999795,64,10,36,2.289793014526367,0.14502640117767263,0.5799999999999841
and,303.807,303.967,0.1599999999999681,64,11,36,0.9184208512306213,0.05814764924480463,0.28000000000002956
Apple,304.227,304.567,0.3400000000000318,64,12,36,1.9544973373413086,0.12378485147878057,0.2599999999999909
and,304.847,305.007,0.160000000000025,64,13,36,2.1732373237609863,0.13764240052825458,0.2799999999999727
Samsung,305.908,306.468,0.5600000000000023,64,14,36,4.8342604637146,0.3062227286487069,0.9010000000000105
with,306.488,306.628,0.1399999999999863,64,15,36,7.561337471008301,0.4789876812703994,0.01999999999998181
tons,306.688,306.928,0.2400000000000091,64,16,36,7.403151988983154,0.46896636275448605,0.060000000000002274
of,306.948,306.988,0.0400000000000204,64,17,36,0.03290180489420891,0.002048516115543412,0.01999999999998181
resources,307.028,307.528,0.5,64,18,36,3.0694069862365723,0.1944162682498118,0.040000000000020464
will,307.548,307.708,0.160000000000025,64,19,36,3.653583526611328,0.2314248426503951,0.01999999999998181
just,307.748,307.888,0.1399999999999863,64,20,36,3.055870532989502,0.19355871098331692,0.03999999999996362
build,307.928,308.128,0.1999999999999886,64,21,36,3.405778408050537,0.21572596819504783,0.040000000000020464
that.,308.168,308.348,0.1800000000000068,64,22,36,3.095079183578491,0.19604264548287456,0.040000000000020464
So,308.628,308.768,0.1399999999999863,65,0,36,3.5207451790054574,0.22300930808019712,0.0
it's,308.808,308.948,0.1399999999999863,65,1,36,2.170278549194336,0.13745495714236616,0.040000000000020464
not,308.988,309.148,0.160000000000025,65,2,36,1.9693833589553833,0.12472790618974133,0.040000000000020464
really,309.288,309.648,0.3600000000000136,65,3,36,3.4703941345214844,0.21981948403362245,0.13999999999998636
a,310.008,310.048,0.0400000000000204,65,4,36,1.4719972610473633,0.09321765348696058,0.3599999999999568
new,310.108,310.228,0.1200000000000045,65,5,36,3.970552444458008,0.25150536106915244,0.060000000000002274
value,310.248,310.589,0.3410000000000082,65,6,36,8.19669246673584,0.5192384975991083,0.01999999999998181
creation,310.649,311.149,0.5,65,7,36,8.552811622619629,0.5417992499832136,0.060000000000002274
for,311.209,311.609,0.3999999999999772,65,8,36,4.114614486694336,0.2606319357258185,0.060000000000002274
a,311.649,311.689,0.0400000000000204,65,9,36,3.683044910430908,0.2332912712720094,0.040000000000020464
new,311.729,311.849,0.1200000000000045,65,10,36,3.614616870880127,0.2289562389354206,0.03999999999996362
person.,311.889,312.249,0.3600000000000136,65,11,36,3.3535923957824707,0.2124198958278598,0.040000000000020464
And,312.909,312.989,0.079999999999984,66,0,36,3.5207451790054574,0.22300930808019712,0.0
you,313.009,313.129,0.1200000000000045,66,1,36,4.013903617858887,0.25425173141317514,0.020000000000038654
contrast,313.149,313.589,0.4399999999999977,66,2,36,12.880318641662598,0.8159541576427319,0.01999999999998181
that,313.629,313.829,0.1999999999999886,66,3,36,1.403956651687622,0.08890716550992606,0.040000000000020464
with,313.909,314.09,0.1809999999999831,66,4,36,0.27503758668899536,0.017388228473467108,0.07999999999998408
an,314.97,315.03,0.0599999999999454,66,5,36,4.725958824157715,0.2993616361394547,0.8800000000000523
idea,315.11,315.37,0.2599999999999909,66,6,36,4.735116958618164,0.29994181948665427,0.08000000000004093
that,315.41,315.55,0.1399999999999863,66,7,36,0.7545798420906067,0.04776804349628372,0.040000000000020464
came,315.59,315.77,0.1800000000000068,66,8,36,5.36668586730957,0.33995278078168806,0.03999999999996362
to,315.81,315.91,0.1000000000000227,66,9,36,2.658686637878418,0.16839643773711244,0.040000000000020464
me,315.95,316.03,0.079999999999984,66,10,36,0.770054042339325,0.048748360321103204,0.03999999999996362
about,316.09,316.29,0.2000000000000454,66,11,36,3.325242280960083,0.21062386798155783,0.060000000000002274
five,316.35,316.611,0.2609999999999672,66,12,36,3.3506879806518555,0.2122358962044196,0.060000000000002274
years,316.651,316.871,0.2199999999999704,66,13,36,0.4289107620716095,0.02713635505134767,0.040000000000020464
"ago,",316.931,317.151,0.2200000000000272,66,14,36,0.6725671887397766,0.042572402840504654,0.060000000000002274
a,317.811,317.871,0.0600000000000022,66,15,36,3.209975242614746,0.20332150564807266,0.6599999999999682
young,317.911,318.071,0.160000000000025,66,16,36,5.316457748413086,0.3367707442795214,0.040000000000020464
man,318.111,318.351,0.2400000000000091,66,17,36,1.6188769340515137,0.10252272983052671,0.03999999999996362
by,318.411,318.531,0.1200000000000045,66,18,36,4.2544145584106445,0.26948850732316615,0.060000000000002274
the,318.571,318.651,0.079999999999984,66,19,36,0.006831148639321327,0.00039689583469118106,0.040000000000020464
name,318.671,318.851,0.1800000000000068,66,20,36,0.0026530565228313208,0.00013220661446604668,0.01999999999998181
of,318.911,318.991,0.079999999999984,66,21,36,0.007401071488857269,0.0004330014136076377,0.060000000000002274
Brian,319.332,319.632,0.3000000000000113,66,22,36,5.324054718017578,0.33725202518588315,0.3410000000000082
Chesky,319.672,320.072,0.3999999999999772,66,23,36,3.0276787281036377,0.19177271233993437,0.040000000000020464
came,320.112,320.332,0.2199999999999704,66,24,36,4.517759799957275,0.2861718749205125,0.040000000000020464
up,320.392,320.452,0.0600000000000022,66,25,36,1.1223297119140625,0.07106562133026396,0.060000000000002274
to,320.512,320.572,0.0600000000000022,66,26,36,0.5232616066932678,0.03311364104557553,0.060000000000002274
me.,320.612,320.712,0.0999999999999659,66,27,36,1.9363508224487305,0.12263523898992156,0.040000000000020464
And,320.732,320.852,0.1199999999999477,67,0,36,3.5207451790054574,0.22300930808019712,0.0
he,320.872,320.912,0.0399999999999636,67,1,36,3.8068647384643555,0.24113546733490437,0.020000000000038654
had,321.412,321.593,0.18100000000004,67,2,36,3.750638246536255,0.23757342372995233,0.5
this,321.633,321.813,0.1800000000000068,67,3,36,4.563185691833496,0.28904968219797605,0.03999999999996362
idea,321.933,322.253,0.3199999999999932,67,4,36,3.458090305328369,0.21904001559106337,0.12000000000000455
that,322.713,322.833,0.1200000000000045,67,5,36,0.9682765603065491,0.06130609295335661,0.4600000000000364
he,322.873,322.973,0.1000000000000227,67,6,36,1.9237076044082642,0.1218342696883929,0.03999999999996362
was,323.013,323.153,0.1400000000000432,67,7,36,1.5749809741973877,0.09974184634091536,0.03999999999996362
going,323.193,323.353,0.160000000000025,67,8,36,0.8111075758934021,0.05134917128480304,0.03999999999996362
to,323.373,323.873,0.5,67,9,36,0.030984219163656235,0.0019270338079294684,0.01999999999998181
have,323.953,324.134,0.18100000000004,67,10,36,3.3206591606140137,0.21033351953619656,0.07999999999998408
an,324.154,324.214,0.0600000000000022,67,11,36,3.326107978820801,0.21067871140896804,0.01999999999998181
air,324.634,324.814,0.1800000000000068,67,12,36,6.314557075500488,0.4000020290928245,0.4200000000000159
mattress,324.854,325.314,0.4600000000000364,67,13,36,5.708226203918457,0.36158994024393143,0.03999999999996362
in,325.474,325.534,0.0600000000000022,67,14,36,2.4280943870544434,0.15378802764015367,0.15999999999996817
his,325.574,325.674,0.0999999999999659,67,15,36,1.2252535820007324,0.07758602302468143,0.040000000000020464
apartment,325.754,326.254,0.5,67,16,36,3.23362398147583,0.20481969335526634,0.08000000000004093
that,327.015,327.175,0.160000000000025,67,17,36,2.888117790222168,0.18293129027651467,0.7609999999999673
he,327.215,327.355,0.1400000000000432,67,18,36,0.8310330510139465,0.05261148392062471,0.03999999999996362
rented,327.435,327.735,0.3000000000000113,67,19,36,6.26917839050293,0.3971272124511712,0.07999999999998408
to,327.755,327.855,0.1000000000000227,67,20,36,3.0034217834472656,0.19023599376429576,0.01999999999998181
people.,327.895,328.235,0.3400000000000318,67,21,36,2.463029146194458,0.15600120386932967,0.03999999999996362
And,329.156,329.216,0.0600000000000022,68,0,36,3.5207451790054574,0.22300930808019712,0.0
it,329.236,329.276,0.0400000000000204,68,1,36,3.3685250282287598,0.2133659034140777,0.01999999999998181
was,329.296,329.376,0.079999999999984,68,2,36,2.4018704891204834,0.15212669923908562,0.01999999999998181
going,329.396,329.516,0.1200000000000045,68,3,36,6.128831386566162,0.38823599177024354,0.020000000000038654
to,329.536,329.576,0.0400000000000204,68,4,36,0.43875837326049805,0.027760217918415563,0.01999999999998181
be,329.596,329.676,0.079999999999984,68,5,36,0.6203983426094055,0.039267417977247636,0.01999999999998181
like,329.716,329.856,0.1399999999999863,68,6,36,3.972560405731201,0.25163256882063934,0.040000000000020464
an,329.896,329.956,0.0600000000000022,68,7,36,3.988286018371582,0.25262881304678186,0.040000000000020464
air,330.036,330.176,0.1399999999999863,68,8,36,5.85537052154541,0.3709117822731008,0.07999999999998408
bed,330.216,330.356,0.1399999999999863,68,9,36,8.507673263549805,0.5389396583965946,0.040000000000020464
and,330.396,330.456,0.0600000000000022,68,10,36,3.8232765197753906,0.24217518150984524,0.040000000000020464
breakfast.,330.476,330.896,0.4200000000000159,68,11,36,5.588437080383301,0.3540010961457286,0.01999999999998181
And,331.216,331.296,0.079999999999984,69,0,36,3.5207451790054574,0.22300930808019712,0.0
I,331.316,331.336,0.0200000000000386,69,1,36,2.585564613342285,0.16376403349227453,0.01999999999998181
was,331.376,331.477,0.100999999999999,69,2,36,3.2928318977355957,0.20857061524712692,0.03999999999996362
"like,",331.517,331.637,0.1200000000000045,69,3,36,1.2698111534118652,0.08040882072830087,0.040000000000020464
"wow,",331.677,331.837,0.1599999999999681,69,4,36,2.728954315185547,0.17284801424497562,0.040000000000020464
that's,331.857,332.057,0.1999999999999886,69,5,36,1.292443037033081,0.08184258893180284,0.020000000000038654
a,332.097,332.157,0.0600000000000022,69,6,36,1.8759781122207642,0.11881052542507485,0.03999999999996362
"horrible,",332.317,332.777,0.4599999999999795,69,7,36,4.927526473999023,0.31213128854815514,0.160000000000025
horrible,332.837,333.157,0.3199999999999932,69,8,36,0.5843008756637573,0.03698058223702155,0.060000000000002274
idea.,333.237,333.537,0.2999999999999545,69,9,36,1.9397600889205933,0.12285122180188865,0.08000000000004093
Because,335.538,335.798,0.2599999999999909,70,0,36,3.5207451790054574,0.22300930808019712,0.0
who,335.838,335.938,0.0999999999999659,70,1,36,8.075584411621094,0.5115660969488721,0.040000000000020464
would,335.958,336.098,0.1399999999999863,70,2,36,2.5526282787323,0.16167746084573484,0.020000000000038654
want,336.138,336.338,0.2000000000000454,70,3,36,1.2712856531143188,0.08050223278470918,0.03999999999996362
to,336.358,336.418,0.0600000000000022,70,4,36,0.20328694581985474,0.012842703709340734,0.01999999999998181
rent,336.539,336.759,0.2200000000000272,70,5,36,7.59909725189209,0.4813798274173347,0.1209999999999809
an,336.839,336.899,0.0600000000000022,70,6,36,2.244570255279541,0.1421614626967261,0.07999999999998408
air,336.959,337.079,0.1200000000000045,70,7,36,6.924229145050049,0.4386257884985138,0.060000000000002274
mattress,337.119,337.499,0.3799999999999954,70,8,36,2.304171562194824,0.14593730655367257,0.040000000000020464
out,337.579,337.679,0.0999999999999659,70,9,36,4.044550895690918,0.25619328843135747,0.07999999999998408
of,337.719,337.759,0.0400000000000204,70,10,36,0.5303032994270325,0.03355974422061299,0.040000000000020464
somebody's,337.799,338.119,0.32000000000005,70,11,36,3.978306531906128,0.25199659565732724,0.03999999999996362
"apartment,",338.179,338.639,0.4600000000000364,70,12,36,2.6672511100769043,0.1689390115733642,0.05999999999994543
like,338.679,338.839,0.160000000000025,70,13,36,5.7672882080078125,0.3653316183523783,0.03999999999996362
probably,338.879,339.18,0.3009999999999877,70,14,36,8.754634857177734,0.5545850941171092,0.040000000000020464
a,339.2,339.24,0.0400000000000204,70,15,36,2.1924331188201904,0.13885848669489723,0.01999999999998181
serial,339.32,339.68,0.3600000000000136,70,16,36,7.831424236297607,0.4960981358282116,0.07999999999998408
killer?,339.72,339.98,0.2599999999999909,70,17,36,0.7920169234275818,0.05013974607973789,0.040000000000020464
But,343.312,343.432,0.1200000000000045,71,0,36,3.5207451790054574,0.22300930808019712,0.0
Brian,343.472,343.812,0.3400000000000318,71,1,36,8.885607719421387,0.562882447026372,0.03999999999996362
had,343.832,343.973,0.1410000000000195,71,2,36,4.653796195983887,0.29479001128098387,0.01999999999998181
a,344.013,344.053,0.0400000000000204,71,3,36,1.9668943881988525,0.12457022567185395,0.03999999999996362
secret.,344.093,344.433,0.339999999999975,71,4,36,3.4335813522338867,0.21748733185354852,0.040000000000020464
And,344.813,344.893,0.079999999999984,72,0,36,3.5207451790054574,0.22300930808019712,0.0
his,344.913,345.013,0.0999999999999659,72,1,36,5.4727606773376465,0.34667279986433286,0.020000000000038654
secret,345.033,345.314,0.2810000000000059,72,2,36,7.57578182220459,0.4799027554114683,0.020000000000038654
"was,",345.334,345.514,0.1800000000000068,72,3,36,3.4155349731445312,0.21634406313762047,0.01999999999998181
"one,",346.014,346.154,0.1399999999999863,72,4,36,4.794956207275391,0.30373273735642237,0.5
he,346.174,346.234,0.0600000000000022,72,5,36,1.298931360244751,0.08225363520928615,0.01999999999998181
had,346.274,346.354,0.079999999999984,72,6,36,2.2959580421447754,0.1454169661311217,0.040000000000020464
run,346.414,346.595,0.18100000000004,72,7,36,7.130086421966553,0.45166719605619926,0.060000000000002274
the,346.615,346.715,0.0999999999999659,72,8,36,3.5581464767456055,0.2253787437121153,0.01999999999998181
experiment.,346.755,347.255,0.5,72,9,36,4.593470573425293,0.29096828079983683,0.040000000000020464
He,347.295,347.355,0.0600000000000022,73,0,36,3.5207451790054574,0.22300930808019712,0.0
had,347.395,347.455,0.0600000000000022,73,1,36,3.5444045066833496,0.22450816660689069,0.03999999999996362
actually,347.535,347.896,0.36099999999999,73,2,36,6.753329277038574,0.4277989920710244,0.08000000000004093
tried,347.976,348.276,0.3000000000000113,73,3,36,4.578080654144287,0.2899933033172342,0.07999999999998408
it.,348.336,348.396,0.0600000000000022,73,4,36,3.110037326812744,0.19699026922076773,0.060000000000002274
And,348.756,348.856,0.1000000000000227,74,0,36,3.5207451790054574,0.22300930808019712,0.0
a,348.876,348.896,0.0200000000000386,74,1,36,4.958572864532471,0.3140981300327337,0.01999999999998181
whole,349.056,349.217,0.1610000000000013,74,2,36,4.866592884063721,0.30827104230278446,0.15999999999996817
lot,349.237,349.357,0.1200000000000045,74,3,36,0.6629447340965271,0.041962804022393115,0.020000000000038654
of,349.397,349.457,0.0600000000000022,74,4,36,0.6556183695793152,0.041498666407166235,0.03999999999996362
people,349.477,349.717,0.2400000000000091,74,5,36,2.4059414863586426,0.15238460381717142,0.01999999999998181
wanted,349.737,349.957,0.2199999999999704,74,6,36,5.4853339195251465,0.3474693360769205,0.020000000000038654
to,349.977,350.057,0.0800000000000409,74,7,36,0.45110154151916504,0.028542178557483252,0.01999999999998181
rent,350.097,350.237,0.1400000000000432,74,8,36,8.557332992553711,0.5420856864352674,0.03999999999996362
that,350.277,350.417,0.1399999999999863,74,9,36,4.465624809265137,0.282869034856675,0.03999999999996362
air,350.477,350.598,0.1210000000000377,74,10,36,7.559524059295654,0.4788727985634641,0.060000000000002274
"mattress,",350.638,350.958,0.32000000000005,74,11,36,3.49477481842041,0.22136404170009716,0.03999999999996362
and,350.978,351.058,0.079999999999984,74,12,36,1.701425313949585,0.10775230967148637,0.01999999999998181
they,351.078,351.178,0.1000000000000227,74,13,36,1.8779479265213013,0.11893531650115947,0.01999999999998181
weren't,351.198,351.418,0.2200000000000272,74,14,36,1.911028504371643,0.12103102720156399,0.01999999999998181
serial,351.458,351.839,0.3809999999999718,74,15,36,13.673637390136719,0.8662122455615785,0.040000000000020464
killers.,351.879,352.159,0.2799999999999727,74,16,36,1.1781656742095947,0.07460292422078528,0.040000000000020464
And,354.3,354.4,0.0999999999999659,75,0,36,3.5207451790054574,0.22300930808019712,0.0
"then,",354.44,354.62,0.1800000000000068,75,1,36,2.432786703109741,0.15408529381885394,0.040000000000020464
beyond,355.16,355.44,0.2799999999999727,75,2,36,8.660569190979004,0.5486258746595409,0.5400000000000205
"that,",355.481,355.921,0.4399999999999977,75,3,36,0.9811018109321594,0.062118594327820464,0.04099999999999682
once,356.341,356.481,0.1399999999999863,75,4,36,6.838910102844238,0.4332206825022431,0.4200000000000159
he,356.501,356.601,0.1000000000000227,75,5,36,3.2559256553649902,0.20623254221231743,0.01999999999998181
did,356.681,356.821,0.1400000000000432,75,6,36,5.425702095031738,0.3436915588796522,0.07999999999998408
"that,",356.861,357.061,0.1999999999999886,75,7,36,1.9236756563186646,0.1218322457227435,0.03999999999996362
he,357.201,357.321,0.1200000000000045,75,8,36,1.2389897108078003,0.07845623007648507,0.1400000000000432
went,357.381,357.561,0.1800000000000068,75,9,36,3.798943519592285,0.24063364468762335,0.05999999999994543
and,357.661,357.741,0.079999999999984,75,10,36,2.9535109996795654,0.18707406098063176,0.10000000000002274
he,357.781,357.901,0.1200000000000045,75,11,36,4.1774797439575195,0.26461455637187153,0.040000000000020464
studied,358.022,358.402,0.3799999999999954,75,12,36,6.71525764465332,0.4253870896026756,0.1209999999999809
kind,358.482,358.642,0.1599999999999681,75,13,36,9.872223854064941,0.6253862521267073,0.08000000000004093
of,358.682,358.742,0.0600000000000022,75,14,36,0.057532183825969696,0.003608892385747395,0.040000000000020464
the,358.782,358.842,0.0600000000000022,75,15,36,1.4263930320739746,0.09032854825199141,0.03999999999996362
history,358.922,359.382,0.4599999999999795,75,16,36,3.419940233230591,0.21662314383391867,0.08000000000004093
of,359.442,359.542,0.0999999999999659,75,17,36,0.165175199508667,0.010428259955764256,0.060000000000002274
hotel,359.602,359.962,0.3600000000000136,75,18,36,12.419384002685547,0.7867531666726992,0.060000000000002274
chains.,360.022,360.302,0.2800000000000295,75,19,36,3.1376380920410156,0.19873882449963642,0.060000000000002274
And,360.342,360.423,0.0810000000000172,76,0,36,3.5207451790054574,0.22300930808019712,0.0
he,360.443,360.523,0.0800000000000409,76,1,36,3.8068647384643555,0.24113546733490437,0.01999999999998181
found,360.583,360.743,0.1599999999999681,76,2,36,6.073622703552246,0.3847384280858683,0.060000000000002274
that,360.783,360.923,0.1399999999999863,76,3,36,1.7896068096160889,0.11333875694825474,0.040000000000020464
hotel,360.963,361.403,0.4399999999999977,76,4,36,11.860160827636719,0.7513254302780672,0.040000000000020464
chains,361.463,361.703,0.2399999999999522,76,5,36,5.52578067779541,0.350031706797503,0.060000000000002274
were,361.743,361.883,0.1399999999999863,76,6,36,1.8111211061477661,0.11470172411458088,0.040000000000020464
a,361.903,361.923,0.0199999999999818,76,7,36,4.561459541320801,0.2889403276360234,0.020000000000038654
relatively,362.023,362.483,0.4599999999999795,76,8,36,6.076490879058838,0.3849201318676763,0.10000000000002274
new,362.523,362.643,0.1199999999999477,76,9,36,2.4119863510131836,0.15276755624310337,0.040000000000020464
concept.,362.683,363.164,0.4809999999999945,76,10,36,3.2080373764038086,0.20319873853763742,0.040000000000020464
And,363.724,363.804,0.079999999999984,77,0,36,3.5207451790054574,0.22300930808019712,0.0
that,363.824,363.944,0.1200000000000045,77,1,36,3.5086584091186523,0.22224359071275268,0.020000000000038654
before,363.984,364.284,0.3000000000000113,77,2,36,10.065677642822266,0.6376418776773453,0.03999999999996362
hotel,364.344,364.644,0.3000000000000113,77,3,36,13.717077255249023,0.8689642346759114,0.060000000000002274
"chains,",364.704,365.024,0.3199999999999932,77,4,36,3.8129169940948486,0.2415188879916955,0.060000000000002274
people,365.064,365.345,0.2810000000000059,77,5,36,6.6419172286987305,0.42074084989115973,0.040000000000020464
stayed,365.405,365.665,0.2600000000000477,77,6,36,7.880931377410889,0.49923449716527535,0.05999999999994543
at,365.765,365.845,0.0800000000000409,77,7,36,1.2960460186004639,0.08207084392354708,0.0999999999999659
Inns,366.465,366.685,0.2200000000000272,77,8,36,4.552230358123779,0.28835564323088714,0.6199999999999477
and,366.765,366.845,0.0800000000000409,77,9,36,1.5981720685958862,0.10121104149539245,0.07999999999998408
Bed,366.885,367.005,0.1200000000000045,77,10,36,5.442560195922852,0.3447595481567996,0.03999999999996362
and,367.045,367.125,0.079999999999984,77,11,36,1.1382092237472534,0.07207161533123255,0.040000000000020464
Breakfast.,367.145,367.585,0.4399999999999977,77,12,36,2.077939987182617,0.1316051526636356,0.01999999999998181
And,368.486,368.606,0.1200000000000045,78,0,36,3.5207451790054574,0.22300930808019712,0.0
that,368.646,368.786,0.1399999999999863,78,1,36,3.5086584091186523,0.22224359071275268,0.040000000000020464
the,368.826,368.926,0.0999999999999659,78,2,36,5.827060222625732,0.3691182768317499,0.040000000000020464
problem,368.966,369.386,0.4200000000000159,78,3,36,6.724005699157715,0.4259412936893008,0.040000000000020464
with,369.426,369.566,0.1399999999999863,78,4,36,2.9762415885925293,0.1885140823317371,0.03999999999996362
Inns,369.666,369.826,0.160000000000025,78,5,36,7.755580425262451,0.49129330179342184,0.10000000000002274
and,369.886,369.966,0.079999999999984,78,6,36,6.7879462242126465,0.4299920343732552,0.060000000000002274
Bed,369.986,370.126,0.1399999999999863,78,7,36,7.749260902404785,0.4908929493045936,0.01999999999998181
and,370.166,370.247,0.0810000000000172,78,8,36,2.5453104972839355,0.16121386698247347,0.040000000000020464
Breakfast,370.267,370.647,0.3799999999999954,78,9,36,2.0317139625549316,0.12867665561960945,0.01999999999998181
was,370.667,370.727,0.0600000000000022,78,10,36,3.5980658531188965,0.22790770389526147,0.01999999999998181
where,370.747,370.947,0.1999999999999886,78,11,36,8.270270347595215,0.5238997811150033,0.020000000000038654
they,371.187,371.307,0.1200000000000045,78,12,36,2.0830798149108887,0.13193076946564872,0.2400000000000091
were,371.327,371.427,0.1000000000000227,78,13,36,1.2947455644607544,0.08198845794866162,0.01999999999998181
like,371.447,371.567,0.1200000000000045,78,14,36,7.383037567138672,0.46769208002331253,0.01999999999998181
a,371.587,371.627,0.0400000000000204,78,15,36,2.6150035858154297,0.16562904231709,0.01999999999998181
box,371.667,371.867,0.2000000000000454,78,16,36,7.859711647033691,0.4978901912643211,0.03999999999996362
of,371.907,371.967,0.0600000000000022,78,17,36,0.6242551207542419,0.03951175141252759,0.03999999999996362
chocolates.,371.987,372.427,0.4399999999999977,78,18,36,0.6460553407669067,0.040892832316204795,0.020000000000038654
You,372.647,372.728,0.0810000000000172,79,0,36,3.5207451790054574,0.22300930808019712,0.0
had,372.768,372.848,0.0800000000000409,79,1,36,5.648745059967041,0.3578217089145021,0.03999999999996362
no,372.888,372.968,0.0800000000000409,79,2,36,3.3517069816589355,0.2123004516461027,0.03999999999996362
idea,373.028,373.208,0.1800000000000068,79,3,36,0.8958463668823242,0.05671751738257202,0.060000000000002274
what,373.248,373.348,0.1000000000000227,79,4,36,1.91525399684906,0.12129871931502899,0.03999999999996362
you,373.368,373.448,0.079999999999984,79,5,36,1.702999472618103,0.1078520352923831,0.01999999999998181
were,373.468,373.548,0.079999999999984,79,6,36,0.2714969217777252,0.017163921347555795,0.020000000000038654
gonna,373.568,373.748,0.1800000000000068,79,7,36,5.0932817459106445,0.32263216608920614,0.01999999999998181
get.,373.768,373.968,0.2000000000000454,79,8,36,1.301146149635315,0.08239394587271971,0.01999999999998181
It,374.868,374.908,0.0400000000000204,80,0,36,3.5207451790054574,0.22300930808019712,0.0
was,374.948,375.068,0.1200000000000045,80,1,36,2.1391820907592773,0.1354849437713221,0.03999999999996362
"like,",375.108,375.309,0.2010000000000218,80,2,36,3.497196912765503,0.22151748548391992,0.040000000000020464
you,375.669,375.749,0.0800000000000409,80,3,36,3.803321361541748,0.24091098839847616,0.3599999999999568
"know,",375.789,375.909,0.1200000000000045,80,4,36,0.38369426131248474,0.02427181305620936,0.03999999999996362
